order_item_id,order_id,order_date,order_status,payment_method,shipping_method,promo_code,customer_id,customer_name,gender,age_group,loyalty_tier,store_id,store_name,city,state,region,latitude,longitude,product_id,product_name,brand,category,subcategory,quantity,unit_price,discount_pct,sales,cost,profit,returned,return_date
93,44,2024-08-01,Completed,Debit Card,Store Pickup,WELCOME5,409,Ayaan Sharma,Female,18-24,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,63,VivaBeauty Kajal 3,VivaBeauty,Beauty,Makeup,1,872.72,0.1,785.45,696.87,88.58,False,
94,45,2025-09-20,Completed,UPI,Standard,FESTIVE10,433,Priya Iyer,Female,25-34,Standard,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,60,HerbalRay Face Mask 6,HerbalRay,Beauty,Skincare,1,883.96,0.1,795.56,700.17,95.39,False,
95,45,2025-09-20,Completed,UPI,Standard,FESTIVE10,433,Priya Iyer,Female,25-34,Standard,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,1,49.79,0.1,44.81,25.22,19.59,False,
96,46,2024-05-10,Completed,Credit Card,Store Pickup,NONE,308,Neha Das,Female,35-44,Silver,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,73,FitMax Tent 1,FitMax,Sports,Outdoor,1,838.69,0,838.69,673.98,164.71,False,
97,46,2024-05-10,Completed,Credit Card,Store Pickup,NONE,308,Neha Das,Female,35-44,Silver,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,55,GlowUp Face Mask 1,GlowUp,Beauty,Skincare,1,253.37,0.05,240.7,162.77,77.93,False,
98,47,2024-03-24,Completed,Wallet,Store Pickup,NONE,364,Shaurya Verma,Female,45-54,Platinum,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,24,CasaCraft Dinner Set 6,CasaCraft,Home,Kitchen,2,2510.31,0,5020.62,3551.48,1469.14,False,
99,47,2024-03-24,Completed,Wallet,Store Pickup,NONE,364,Shaurya Verma,Female,45-54,Platinum,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,41,NorthThread Jacket 5,NorthThread,Fashion,Menswear,1,993.86,0.05,944.17,606.47,337.7,False,
100,48,2024-07-10,Completed,Cash on Delivery,Express,NONE,272,Anjali Kapoor,Male,25-34,Platinum,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,14,Orbit Power Bank 2,Orbit,Technology,Accessories,1,1381.47,0,1381.47,927.4,454.07,False,
101,48,2024-07-10,Completed,Cash on Delivery,Express,NONE,272,Anjali Kapoor,Male,25-34,Platinum,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,84,DailyBite Sauce 6,DailyBite,Grocery,Packaged Food,1,154.35,0.1,138.91,73.23,65.68,False,
102,48,2024-07-10,Completed,Cash on Delivery,Express,NONE,272,Anjali Kapoor,Male,25-34,Platinum,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,78,TrailGo Tent 6,TrailGo,Sports,Outdoor,2,496.01,0,992.02,714.78,277.24,False,
103,48,2024-07-10,Completed,Cash on Delivery,Express,NONE,272,Anjali Kapoor,Male,25-34,Platinum,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,89,TastyCo Juice 5,TastyCo,Grocery,Beverages,1,381.57,0.1,343.41,293.03,50.38,False,
104,49,2024-07-14,Completed,Credit Card,Standard,NONE,129,Ayaan Agarwal,Male,35-44,Platinum,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,84,DailyBite Sauce 6,DailyBite,Grocery,Packaged Food,1,152.42,0,152.42,73.23,79.19,False,
105,50,2024-11-04,Completed,Net Banking,Standard,NONE,552,Anika Mishra,Male,45-54,Silver,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,20,Decora Electric Kettle 2,Decora,Home,Kitchen,2,4091.68,0.2,6546.69,4365.28,2181.41,False,
106,51,2024-10-28,Completed,UPI,Express,WELCOME5,600,Amit Bose,Male,35-44,Silver,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,81,DailyBite Breakfast Cereal 3,DailyBite,Grocery,Packaged Food,2,395.61,0.35,514.29,429.28,85.01,False,
107,52,2024-02-07,Completed,Cash on Delivery,Store Pickup,NONE,568,Sai Iyer,Male,35-44,Silver,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,87,FreshKart Sparkling Water 3,FreshKart,Grocery,Beverages,3,555.44,0.15,1416.37,1152.84,263.53,False,
108,52,2024-02-07,Completed,Cash on Delivery,Store Pickup,NONE,568,Sai Iyer,Male,35-44,Silver,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,3,NovaTech Smartphone 3,NovaTech,Technology,Phones,1,2566.84,0,2566.84,1373.95,1192.89,False,
109,53,2024-04-29,Completed,Debit Card,Express,LOYALTY20,428,Ayaan Chopra,Male,45-54,Gold,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,3,NovaTech Smartphone 3,NovaTech,Technology,Phones,1,2368.68,0.2,1894.94,1373.95,520.99,False,
110,53,2024-04-29,Completed,Debit Card,Express,LOYALTY20,428,Ayaan Chopra,Male,45-54,Gold,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,29,CasaCraft Office Chair 5,CasaCraft,Home,Furniture,1,3819.87,0.2,3055.9,2973.72,82.18,False,
111,54,2025-03-02,Completed,Wallet,Express,FESTIVE10,729,Aditya Mishra,Male,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,21,Decora Electric Kettle 3,Decora,Home,Kitchen,1,466.81,0.05,443.47,352.66,90.81,False,
112,54,2025-03-02,Completed,Wallet,Express,FESTIVE10,729,Aditya Mishra,Male,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,26,Homely Dining Chair 2,Homely,Home,Furniture,1,782.42,0.15000000000000002,665.06,505.21,159.85,False,
113,54,2025-03-02,Completed,Wallet,Express,FESTIVE10,729,Aditya Mishra,Male,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,31,CasaCraft Planter 1,CasaCraft,Home,Decor,1,474.7,0.05,450.96,385.92,65.04,False,
114,55,2025-05-30,Completed,Net Banking,Standard,NONE,694,Sai Mishra,Male,18-24,Platinum,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,16,ByteWave Wireless Earbuds 4,ByteWave,Technology,Accessories,1,8112.48,0.05,7706.86,4802.2,2904.66,False,
115,55,2025-05-30,Completed,Net Banking,Standard,NONE,694,Sai Mishra,Male,18-24,Platinum,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,6,ApexDigital Budget Phone 6,ApexDigital,Technology,Phones,2,5111.02,0.05,9710.94,5265.38,4445.56,False,
116,56,2024-04-16,Completed,Net Banking,Express,CLEARANCE15,528,Vikram Reddy,Male,25-34,Platinum,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,15,Orbit Power Bank 3,Orbit,Technology,Accessories,4,7399.37,0.15000000000000002,25157.86,23448.44,1709.42,False,
117,56,2024-04-16,Completed,Net Banking,Express,CLEARANCE15,528,Vikram Reddy,Male,25-34,Platinum,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,14,Orbit Power Bank 2,Orbit,Technology,Accessories,1,1407.33,0.05,1336.96,927.4,409.56,False,
118,56,2024-04-16,Completed,Net Banking,Express,CLEARANCE15,528,Vikram Reddy,Male,25-34,Platinum,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,38,ModeX Denim Jeans 2,ModeX,Fashion,Menswear,2,930.98,0.2,1489.57,1360.02,129.55,False,
119,56,2024-04-16,Completed,Net Banking,Express,CLEARANCE15,528,Vikram Reddy,Male,25-34,Platinum,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,1,47.66,0.2,38.13,25.22,12.91,False,
120,56,2024-04-16,Completed,Net Banking,Express,CLEARANCE15,528,Vikram Reddy,Male,25-34,Platinum,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,54,ModeX Running Shoes 6,ModeX,Fashion,Footwear,2,2940.83,0.1,5293.49,4429.8,863.69,False,
121,57,2025-02-28,Completed,Credit Card,Store Pickup,FESTIVE10,88,Shaurya Yadav,Prefer not to say,35-44,Silver,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,30,UrbanNest Office Chair 6,UrbanNest,Home,Furniture,1,1343.45,0.1,1209.11,965.68,243.43,False,
122,57,2025-02-28,Completed,Credit Card,Store Pickup,FESTIVE10,88,Shaurya Yadav,Prefer not to say,35-44,Silver,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,67,TrailGo Resistance Bands 1,TrailGo,Sports,Fitness,2,2530.03,0.05,4807.06,3131.54,1675.52,False,
123,58,2024-03-12,Completed,Credit Card,Express,NONE,735,Reyansh Yadav,Male,35-44,Standard,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,5,Orbit Budget Phone 5,Orbit,Technology,Phones,1,740.62,0.05,703.59,565.41,138.18,False,
124,59,2025-11-07,Completed,Net Banking,Express,LOYALTY20,647,Aadhya Bose,Female,35-44,Gold,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,90,TastyCo Juice 6,TastyCo,Grocery,Beverages,1,367.46,0.2,293.97,240.4,53.57,False,
125,59,2025-11-07,Completed,Net Banking,Express,LOYALTY20,647,Aadhya Bose,Female,35-44,Gold,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,36,Decora Cushion Set 6,Decora,Home,Decor,3,306.93,0.2,736.63,449.67,286.96,False,
126,59,2025-11-07,Completed,Net Banking,Express,LOYALTY20,647,Aadhya Bose,Female,35-44,Gold,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,80,NatureBox Cookies 2,NatureBox,Grocery,Packaged Food,2,152.83,0.2,244.53,216.4,28.13,False,
127,59,2025-11-07,Completed,Net Banking,Express,LOYALTY20,647,Aadhya Bose,Female,35-44,Gold,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,11,ZenMobile Ultrabook 5,ZenMobile,Technology,Laptops,1,2461.25,0.1,2215.12,1849.12,366.0,False,
128,60,2025-07-19,Completed,Wallet,Standard,NONE,219,Sara Verma,Male,35-44,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,70,Sportiva Skipping Rope 4,Sportiva,Sports,Fitness,1,3524.13,0,3524.13,2128.46,1395.67,False,
129,61,2024-03-02,Completed,Cash on Delivery,Express,NONE,518,Tanya Kapoor,Female,45-54,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,84,DailyBite Sauce 6,DailyBite,Grocery,Packaged Food,3,137.17,0,411.51,219.69,191.82,False,
130,62,2025-08-18,Completed,Wallet,Store Pickup,CLEARANCE15,348,Vihaan Agarwal,Male,25-34,Silver,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,77,FitMax Water Bottle 5,FitMax,Sports,Outdoor,1,3437.28,0.05,3265.42,2649.95,615.47,False,
131,62,2025-08-18,Completed,Wallet,Store Pickup,CLEARANCE15,348,Vihaan Agarwal,Male,25-34,Silver,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,32,UrbanNest Planter 2,UrbanNest,Home,Decor,1,14449.32,0.1,13004.39,7942.54,5061.85,False,
132,63,2025-03-11,Completed,UPI,Express,NONE,101,Ravi Nair,Female,35-44,Silver,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,61,VivaBeauty Foundation 1,VivaBeauty,Beauty,Makeup,1,870.53,0,870.53,503.04,367.49,False,
133,63,2025-03-11,Completed,UPI,Express,NONE,101,Ravi Nair,Female,35-44,Silver,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,72,ActivePro Skipping Rope 6,ActivePro,Sports,Fitness,1,2448.67,0,2448.67,1310.55,1138.12,False,
134,63,2025-03-11,Completed,UPI,Express,NONE,101,Ravi Nair,Female,35-44,Silver,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,55,GlowUp Face Mask 1,GlowUp,Beauty,Skincare,4,250.94,0.1,903.38,651.08,252.3,False,
135,63,2025-03-11,Completed,UPI,Express,NONE,101,Ravi Nair,Female,35-44,Silver,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,54,ModeX Running Shoes 6,ModeX,Fashion,Footwear,2,3015.01,0,6030.02,4429.8,1600.22,False,
136,64,2025-06-09,Completed,Credit Card,Express,NONE,133,Anaya Iyer,Female,25-34,Gold,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,21,Decora Electric Kettle 3,Decora,Home,Kitchen,3,495.1,0,1485.3,1057.98,427.32,False,
137,64,2025-06-09,Completed,Credit Card,Express,NONE,133,Anaya Iyer,Female,25-34,Gold,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,53,NorthThread Flip Flops 5,NorthThread,Fashion,Footwear,1,392.11,0,392.11,293.43,98.68,False,
138,65,2025-01-18,Completed,Credit Card,Standard,NONE,121,Amit Saxena,Female,18-24,Standard,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,54,ModeX Running Shoes 6,ModeX,Fashion,Footwear,1,2836.66,0.15,2411.16,2214.9,196.26,False,
139,65,2025-01-18,Completed,Credit Card,Standard,NONE,121,Amit Saxena,Female,18-24,Standard,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,63,VivaBeauty Kajal 3,VivaBeauty,Beauty,Makeup,1,831.9,0.05,790.3,696.87,93.43,False,
140,65,2025-01-18,Completed,Credit Card,Standard,NONE,121,Amit Saxena,Female,18-24,Standard,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,62,GlowUp Foundation 2,GlowUp,Beauty,Makeup,1,404.49,0.05,384.27,225.63,158.64,False,
141,66,2025-09-12,Completed,Wallet,Express,NONE,487,Kiara Gupta,Prefer not to say,45-54,Silver,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,86,NatureBox Sparkling Water 2,NatureBox,Grocery,Beverages,1,100.58,0.15,85.49,55.09,30.4,False,
142,66,2025-09-12,Completed,Wallet,Express,NONE,487,Kiara Gupta,Prefer not to say,45-54,Silver,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,86,NatureBox Sparkling Water 2,NatureBox,Grocery,Beverages,1,95.11,0,95.11,55.09,40.02,False,
143,66,2025-09-12,Completed,Wallet,Express,NONE,487,Kiara Gupta,Prefer not to say,45-54,Silver,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,6,ApexDigital Budget Phone 6,ApexDigital,Technology,Phones,3,4986.55,0.15,12715.7,7898.07,4817.63,False,
144,67,2025-08-08,Completed,Debit Card,Store Pickup,WELCOME5,170,Sneha Gupta,Female,25-34,Gold,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,1,48.15,0.05,45.74,25.22,20.52,False,
145,67,2025-08-08,Completed,Debit Card,Store Pickup,WELCOME5,170,Sneha Gupta,Female,25-34,Gold,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,61,VivaBeauty Foundation 1,VivaBeauty,Beauty,Makeup,1,856.74,0.05,813.9,503.04,310.86,False,
146,68,2025-12-23,Completed,UPI,Store Pickup,FESTIVE10,211,Anjali Malhotra,Female,18-24,Silver,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,52,NorthThread Flip Flops 4,NorthThread,Fashion,Footwear,1,1411.55,0.2,1129.24,945.65,183.59,False,
147,68,2025-12-23,Completed,UPI,Store Pickup,FESTIVE10,211,Anjali Malhotra,Female,18-24,Silver,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,4,Orbit 5G Phone 4,Orbit,Technology,Phones,2,32616.27,0.1,58709.29,42408.7,16300.59,False,
148,69,2024-07-06,Completed,Debit Card,Express,NONE,173,Kiara Chopra,Non-binary,45-54,Gold,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,8,Orbit Business Laptop 2,Orbit,Technology,Laptops,1,740.69,0,740.69,558.44,182.25,False,
149,69,2024-07-06,Completed,Debit Card,Express,NONE,173,Kiara Chopra,Non-binary,45-54,Gold,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,50,Aurelia Sneakers 2,Aurelia,Fashion,Footwear,1,950.0,0,950.0,544.76,405.24,False,
150,70,2024-09-02,Completed,Net Banking,Store Pickup,FESTIVE10,124,Rohan Yadav,Female,35-44,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,50,Aurelia Sneakers 2,Aurelia,Fashion,Footwear,3,967.88,0.1,2613.28,1634.28,979.0,False,
151,70,2024-09-02,Completed,Net Banking,Store Pickup,FESTIVE10,124,Rohan Yadav,Female,35-44,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,62,GlowUp Foundation 2,GlowUp,Beauty,Makeup,1,413.21,0.1,371.89,225.63,146.26,False,
152,70,2024-09-02,Completed,Net Banking,Store Pickup,FESTIVE10,124,Rohan Yadav,Female,35-44,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,87,FreshKart Sparkling Water 3,FreshKart,Grocery,Beverages,1,580.32,0.15000000000000002,493.27,384.28,108.99,False,
153,71,2025-05-27,Completed,Debit Card,Store Pickup,LOYALTY20,86,Sneha Gupta,Male,25-34,Silver,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,32,UrbanNest Planter 2,UrbanNest,Home,Decor,1,15261.74,0.1,13735.57,7942.54,5793.03,False,
154,71,2025-05-27,Completed,Debit Card,Store Pickup,LOYALTY20,86,Sneha Gupta,Male,25-34,Silver,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,80,NatureBox Cookies 2,NatureBox,Grocery,Packaged Food,1,153.56,0.3,107.49,108.2,-0.71,False,
155,71,2025-05-27,Completed,Debit Card,Store Pickup,LOYALTY20,86,Sneha Gupta,Male,25-34,Silver,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,35,UrbanNest Wall Lamp 5,UrbanNest,Home,Decor,1,4083.35,0.25,3062.51,1944.75,1117.76,False,
156,71,2025-05-27,Completed,Debit Card,Store Pickup,LOYALTY20,86,Sneha Gupta,Male,25-34,Silver,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,28,Decora Dining Chair 4,Decora,Home,Furniture,1,294.24,0.1,264.82,197.25,67.57,False,
157,71,2025-05-27,Completed,Debit Card,Store Pickup,LOYALTY20,86,Sneha Gupta,Male,25-34,Silver,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,9,ApexDigital Ultrabook 3,ApexDigital,Technology,Laptops,1,35244.3,0.05,33482.08,19877.8,13604.28,False,
158,72,2024-08-03,Completed,Debit Card,Store Pickup,LOYALTY20,287,Aadhya Iyer,Female,35-44,Gold,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,82,SipWell Breakfast Cereal 4,SipWell,Grocery,Packaged Food,1,598.68,0.2,478.94,337.68,141.26,False,
159,72,2024-08-03,Completed,Debit Card,Store Pickup,LOYALTY20,287,Aadhya Iyer,Female,35-44,Gold,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,42,NorthThread Polo Shirt 6,NorthThread,Fashion,Menswear,1,373.48,0.15000000000000002,317.46,239.71,77.75,True,2024-08-26
160,72,2024-08-03,Completed,Debit Card,Store Pickup,LOYALTY20,287,Aadhya Iyer,Female,35-44,Gold,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,1,NovaTech Smartphone 1,NovaTech,Technology,Phones,1,4846.93,0.05,4604.58,2766.78,1837.8,False,
161,72,2024-08-03,Completed,Debit Card,Store Pickup,LOYALTY20,287,Aadhya Iyer,Female,35-44,Gold,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,90,TastyCo Juice 6,TastyCo,Grocery,Beverages,2,398.16,0.15000000000000002,676.87,480.8,196.07,False,
162,73,2025-11-18,Completed,Net Banking,Store Pickup,NONE,80,Anika Saxena,Male,25-34,Gold,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,23,CookPro Dinner Set 5,CookPro,Home,Kitchen,2,9430.65,0,18861.3,12773.4,6087.9,False,
163,74,2024-01-21,Completed,Wallet,Express,FESTIVE10,10,Tanya Mishra,Female,25-34,Gold,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,79,NatureBox Breakfast Cereal 1,NatureBox,Grocery,Packaged Food,1,586.57,0.15000000000000002,498.58,372.1,126.48,False,
164,75,2025-05-19,Completed,Credit Card,Standard,FESTIVE10,372,Aadhya Iyer,Female,35-44,Silver,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,82,SipWell Breakfast Cereal 4,SipWell,Grocery,Packaged Food,1,565.01,0.25,423.76,337.68,86.08,False,
165,76,2025-09-09,Completed,Credit Card,Store Pickup,NONE,580,Pooja Verma,Male,18-24,Silver,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,34,Homely Planter 4,Homely,Home,Decor,3,15111.01,0.15,38533.08,27693.21,10839.87,False,
166,77,2025-11-25,Completed,Wallet,Store Pickup,LOYALTY20,281,Karan Mishra,Female,35-44,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,88,SipWell Energy Drink 4,SipWell,Grocery,Beverages,1,50.63,0.15,43.04,37.47,5.57,False,
167,77,2025-11-25,Completed,Wallet,Store Pickup,LOYALTY20,281,Karan Mishra,Female,35-44,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,7,NovaTech Ultrabook 1,NovaTech,Technology,Laptops,2,13020.07,0.1,23436.13,13233.36,10202.77,False,
168,78,2025-06-13,Completed,Credit Card,Standard,CLEARANCE15,478,Aditya Iyer,Female,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,54,ModeX Running Shoes 6,ModeX,Fashion,Footwear,1,2788.52,0.1,2509.67,2214.9,294.77,False,
169,79,2024-08-19,Returned,UPI,Standard,NONE,586,Karan Kapoor,Female,35-44,Standard,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,43,NorthThread Dress 1,NorthThread,Fashion,Womenswear,1,645.42,0.05,613.15,375.41,237.74,True,2024-08-23
170,80,2025-08-29,Completed,Debit Card,Standard,LOYALTY20,443,Anjali Chopra,Male,25-34,Gold,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,31,CasaCraft Planter 1,CasaCraft,Home,Decor,3,473.26,0.25,1064.84,1157.76,-92.92,False,
171,81,2025-09-26,Completed,Net Banking,Store Pickup,NONE,75,Ayaan Verma,Male,35-44,Standard,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,8,Orbit Business Laptop 2,Orbit,Technology,Laptops,3,801.56,0,2404.68,1675.32,729.36,False,
172,82,2025-03-28,Completed,Net Banking,Standard,FESTIVE10,131,Amit Yadav,Male,25-34,Platinum,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,8,Orbit Business Laptop 2,Orbit,Technology,Laptops,1,794.27,0.1,714.84,558.44,156.4,False,
173,83,2025-09-05,Completed,Net Banking,Express,FESTIVE10,421,Rahul Yadav,Male,18-24,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,55,GlowUp Face Mask 1,GlowUp,Beauty,Skincare,2,249.27,0.15000000000000002,423.76,325.54,98.22,False,
174,83,2025-09-05,Completed,Net Banking,Express,FESTIVE10,421,Rahul Yadav,Male,18-24,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,4,Orbit 5G Phone 4,Orbit,Technology,Phones,1,32250.69,0.05,30638.16,21204.35,9433.81,False,
175,84,2024-07-17,Completed,Cash on Delivery,Express,NONE,731,Aadhya Patel,Male,18-24,Platinum,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,62,GlowUp Foundation 2,GlowUp,Beauty,Makeup,2,405.24,0,810.48,451.26,359.22,False,
176,85,2025-08-21,Completed,Debit Card,Express,LOYALTY20,62,Meera Verma,Male,25-34,Platinum,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,70,Sportiva Skipping Rope 4,Sportiva,Sports,Fitness,2,3341.29,0.1,6014.32,4256.92,1757.4,False,
177,85,2025-08-21,Completed,Debit Card,Express,LOYALTY20,62,Meera Verma,Male,25-34,Platinum,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,2,NovaTech Foldable Phone 2,NovaTech,Technology,Phones,1,979.87,0.15000000000000002,832.89,656.49,176.4,False,
178,86,2025-03-08,Completed,Wallet,Standard,LOYALTY20,573,Anjali Singh,Male,18-24,Standard,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,44,Aurelia Saree 2,Aurelia,Fashion,Womenswear,1,670.86,0.15000000000000002,570.23,393.93,176.3,False,
179,86,2025-03-08,Completed,Wallet,Standard,LOYALTY20,573,Anjali Singh,Male,18-24,Standard,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,75,ActivePro Rain Jacket 3,ActivePro,Sports,Outdoor,1,4696.43,0.1,4226.79,3008.96,1217.83,False,
180,86,2025-03-08,Completed,Wallet,Standard,LOYALTY20,573,Anjali Singh,Male,18-24,Standard,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,59,HerbalRay Sunscreen 5,HerbalRay,Beauty,Skincare,2,1655.88,0.30000000000000004,2318.23,2737.08,-418.85,False,
181,87,2025-04-22,Completed,Wallet,Express,NONE,229,Priya Nair,Female,35-44,Gold,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,49,Stride Formal Shoes 1,Stride,Fashion,Footwear,1,962.57,0,962.57,606.3,356.27,False,
182,87,2025-04-22,Completed,Wallet,Express,NONE,229,Priya Nair,Female,35-44,Gold,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,10,Orbit Gaming Laptop 4,Orbit,Technology,Laptops,1,971.88,0.05,923.29,493.25,430.04,False,
